"AreaTitle	AmphoraIdentifier	AmphoricTypeTitle	SimplifiedTranscription	FullTranscription	FindingPlaceLongitude	FindingPlaceLatitude	FindingPlaceTitle	ProductionDateStartYear	ProductionDateEndYear	InscriptionTypeTitle"
"Roma	49396	Dressel 20	I {1}	I	12.483333	41.9	B 470-490	207	207	Sketch"
"Roma	49396	Dressel 20	I {1}	I	12.483333	41.9	B 470-490	208	208	Sketch"
"Roma	49397	Dressel 20	I {1}	I	12.483333	41.9	D 510-530	207	207	Sketch"
"Roma	49398	Dressel 20	I {1}	I	12.483333	41.9	D 530-550	207	207	Sketch"
"Roma	49399	Dressel 20	I {1}	I	12.483333	41.9	B 350-370	208	208	Sketch"
"Roma	49400	Dressel 20	I {1}	I	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49401	Dressel 20	II {2}	II	12.483333	41.9	Superficial			Sketch"
"Roma	49402	Dressel 20	II {2}	II	12.483333	41.9	D 90-110	216	216	Sketch"
"Roma	49403	Dressel 20	II {2}	II	12.483333	41.9	A 110-130	216	216	Sketch"
"Roma	49404	Dressel 20	II {2}	II	12.483333	41.9	C 130-150	216	216	Sketch"
"Roma	49405	Dressel 20	II {2}	II	12.483333	41.9	C 250-270	211	211	Sketch"
"Roma	49406	Dressel 20	II {2}	II	12.483333	41.9	C 270-290	210	210	Sketch"
"Roma	49407	Dressel 20	II {2}	II	12.483333	41.9	B 310-330	208	208	Sketch"
"Roma	49407	Dressel 20	II {2}	II	12.483333	41.9	B 310-330	210	210	Sketch"
"Roma	49408	Dressel 20	II {2}	II	12.483333	41.9	C 310-330	208	208	Sketch"
"Roma	49408	Dressel 20	II {2}	II	12.483333	41.9	C 310-330	210	210	Sketch"
"Roma	49409	Dressel 20	III {3}	III	12.483333	41.9	C 70-90	217	217	Sketch"
"Roma	49410	Dressel 20	III {3}	III	12.483333	41.9	A 110-130	216	216	Sketch"
"Roma	49411	Dressel 20	III {3}	III	12.483333	41.9	D 130-150	216	216	Sketch"
"Roma	49412	Dressel 20	III {3}	III	12.483333	41.9	A 410-430	207	207	Sketch"
"Roma	49412	Dressel 20	III {3}	III	12.483333	41.9	A 410-430	208	208	Sketch"
"Roma	49413	Dressel 20	V {5}	V	12.483333	41.9	Superficial			Sketch"
"Roma	49414	Dressel 20	V {5}	V	12.483333	41.9	Superficial			Sketch"
"Roma	49415	Dressel 20	V {5}	V	12.483333	41.9	B 30-50	217	217	Sketch"
"Roma	49416	Dressel 20	V {5}	V	12.483333	41.9	C 150-170	214	214	Sketch"
"Roma	49417	Dressel 20	V {5}	V	12.483333	41.9	C 250-270	211	211	Sketch"
"Roma	49418	Dressel 20	V {5}	V	12.483333	41.9	B 290-310	208	208	Sketch"
"Roma	49418	Dressel 20	V {5}	V	12.483333	41.9	B 290-310	210	210	Sketch"
"Roma	49419	Dressel 20	V {5}	V	12.483333	41.9	D 310-330	208	208	Sketch"
"Roma	49419	Dressel 20	V {5}	V	12.483333	41.9	D 310-330	210	210	Sketch"
"Roma	49420	Dressel 20	V {5}	V	12.483333	41.9	C 350-370	208	208	Sketch"
"Roma	49421	Dressel 20	V {5}	V	12.483333	41.9	D 410-430	207	207	Sketch"
"Roma	49421	Dressel 20	V {5}	V	12.483333	41.9	D 410-430	208	208	Sketch"
"Roma	49422	Dressel 20	X {10}	X	12.483333	41.9	C 30-50	217	217	Sketch"
"Roma	49423	Dressel 20	X {10}	X	12.483333	41.9	C 30-50	217	217	Sketch"
"Roma	49424	Dressel 20	X {10}	X	12.483333	41.9	D 70-90	216	216	Sketch"
"Roma	49425	Dressel 20	X {10}	X	12.483333	41.9	A 110-330	216	216	Sketch"
"Roma	49426	Dressel 20	X {10}	X	12.483333	41.9	B 130-150	216	216	Sketch"
"Roma	49427	Dressel 20	X {10}	X	12.483333	41.9	C 130-150	216	216	Sketch"
"Roma	49428	Dressel 20	X {10}	X	12.483333	41.9	D 90-110	216	216	Sketch"
"Roma	49429	Dressel 20	X {10}	X	12.483333	41.9	A 170-190	214	214	Sketch"
"Roma	49430	Dressel 20	X {10}	X	12.483333	41.9	B 250-270	211	211	Sketch"
"Roma	49431	Dressel 20	X {10}	X	12.483333	41.9	B 250-270	211	211	Sketch"
"Roma	49432	Dressel 20	X {10}	X	12.483333	41.9	D 410-430	207	207	Sketch"
"Roma	49432	Dressel 20	X {10}	X	12.483333	41.9	D 410-430	208	208	Sketch"
"Roma	49433	Dressel 20	X {10}	X	12.483333	41.9	A 450-470	208	208	Sketch"
"Roma	49434	Dressel 20	X {10}	X	12.483333	41.9	A 470-490	207	207	Sketch"
"Roma	49434	Dressel 20	X {10}	X	12.483333	41.9	A 470-490	208	208	Sketch"
"Roma	49435	Dressel 20	X {10}	X	12.483333	41.9	B 350-370	208	208	Sketch"
"Roma	49436	Dressel 20	X {10}	X	12.483333	41.9	D 550-570	207	207	Sketch"
"Roma	49437	Dressel 20	X {10}	X	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49438	Dressel 20	XI {11}	XI	12.483333	41.9	A 370-390	208	208	Sketch"
"Roma	49439	Dressel 20	XI {11}	XI	12.483333	41.9	A 410-430	207	207	Sketch"
"Roma	49439	Dressel 20	XI {11}	XI	12.483333	41.9	A 410-430	208	208	Sketch"
"Roma	49440	Dressel 20	XX {20}	XX	12.483333	41.9	D 410-430	207	207	Sketch"
"Roma	49440	Dressel 20	XX {20}	XX	12.483333	41.9	D 410-430	208	208	Sketch"
"Roma	49441	Dressel 20	XXX {30}	XXX	12.483333	41.9	B 310-330	208	208	Sketch"
"Roma	49441	Dressel 20	XXX {30}	XXX	12.483333	41.9	B 310-330	210	210	Sketch"
"Roma	49442	Dressel 20	XXX {30}	XXX	12.483333	41.9	B 390-410	208	208	Sketch"
"Roma	49443	Dressel 20	CX {110}	CX	12.483333	41.9	B 470-490	207	207	Sketch"
"Roma	49443	Dressel 20	CX {110}	CX	12.483333	41.9	B 470-490	208	208	Sketch"
"Roma	49444	Dressel 20	…IIC	 +IIC	12.483333	41.9	B 470-490	207	207	Sketch"
"Roma	49444	Dressel 20	…IIC	 +IIC	12.483333	41.9	B 470-490	208	208	Sketch"
"Roma	49445	Dressel 20	IVLI...	IVLI[-]	12.483333	41.9	B 270-290	210	210	Sketch"
"Roma	49446	Dressel 20	ICI	[I]CI ((palma))?	12.483333	41.9	C 270-290	210	210	Sketch"
"Roma	49447	Dressel 20	R	R	12.483333	41.9	A 230-250	214	214	Sketch"
"Roma	49448	Dressel 20	((ASTERISCUS))	((asteriscus))	12.483333	41.9	B 150-170	214	214	Sketch"
"Roma	49449	Dressel 20	((ASTERISCUS))	((asteriscus))	12.483333	41.9	C 210-230	214	214	Sketch"
"Roma	49450	Dressel 20	((CIRCULUS))	((circulus))	12.483333	41.9	B 210-230	214	214	Sketch"
"Roma	49451	Dressel 20	I{1}	I	12.483333	41.9	B 250-270	211	211	Sketch"
"Roma	49452	Dressel 20	I{1}	I	12.483333	41.9	B 250-270	211	211	Sketch"
"Roma	49453	Dressel 20	I{1}	I	12.483333	41.9	C 250-270	211	211	Sketch"
"Roma	49454	Dressel 20	I{1}	I	12.483333	41.9	D 250-270	211	211	Sketch"
"Roma	49455	Dressel 20	I{1}	I	12.483333	41.9	A 270-290	210	210	Sketch"
"Roma	49456	Dressel 20	I{1}	I	12.483333	41.9	D 270-290	210	210	Sketch"
"Roma	49457	Dressel 20	I{1}	I	12.483333	41.9	A 310-330	208	208	Sketch"
"Roma	49457	Dressel 20	I{1}	I	12.483333	41.9	A 310-330	210	210	Sketch"
"Roma	49458	Dressel 20	I{1}	I	12.483333	41.9	A 330-350	208	208	Sketch"
"Roma	49458	Dressel 20	I{1}	I	12.483333	41.9	A 330-350	210	210	Sketch"
"Roma	49459	Dressel 20	I{1}	I	12.483333	41.9	C 330-350	208	208	Sketch"
"Roma	49460	Dressel 20	I{1}	I	12.483333	41.9	D 330-350	208	208	Sketch"
"Roma	49460	Dressel 20	I{1}	I	12.483333	41.9	D 330-350	210	210	Sketch"
"Roma	49461	Dressel 20	I{1}	I	12.483333	41.9	A 390-410	208	208	Sketch"
"Roma	49462	Dressel 20	I{1}	I	12.483333	41.9	D 410-430	207	207	Sketch"
"Roma	49462	Dressel 20	I{1}	I	12.483333	41.9	D 410-430	208	208	Sketch"
"Roma	49463	Dressel 20	I{1}	I	12.483333	41.9	B 470-490	207	207	Sketch"
"Roma	49463	Dressel 20	I{1}	I	12.483333	41.9	B 470-490	208	208	Sketch"
"Roma	49464	Dressel 20	I{1}	I	12.483333	41.9	A 510-530	207	207	Sketch"
"Roma	49465	Dressel 20	I{1}	I	12.483333	41.9	D 510-530	207	207	Sketch"
"Roma	49466	Dressel 20	I{1}	I	12.483333	41.9	B 530-550	207	207	Sketch"
"Roma	49467	Dressel 20	II{2}	II	12.483333	41.9	D 370-390	207	207	Sketch"
"Roma	49467	Dressel 20	II{2}	II	12.483333	41.9	D 370-390	208	208	Sketch"
"Roma	49468	Dressel 20	II{2}	II	12.483333	41.9	A 490-510	207	207	Sketch"
"Roma	49469	Dressel 20	II{2}	II	12.483333	41.9	D 530-550	207	207	Sketch"
"Roma	49470	Dressel 20	III{3}	III	12.483333	41.9	C 390-410	207	207	Sketch"
"Roma	49471	Dressel 20	III{3}	III	12.483333	41.9	D 310-330	208	208	Sketch"
"Roma	49471	Dressel 20	III{3}	III	12.483333	41.9	D 310-330	210	210	Sketch"
"Roma	49472	Dressel 20	III{3}	III	12.483333	41.9	D 390-410	208	208	Sketch"
"Roma	49473	Dressel 20	V{5}	V	12.483333	41.9	D 30-50	217	217	Sketch"
"Roma	49474	Dressel 20	V{5}	V	12.483333	41.9	D 30-50	217	217	Sketch"
"Roma	49475	Dressel 20	V{5}	V	12.483333	41.9	C 130-150	216	216	Sketch"
"Roma	49476	Dressel 20	V{5}	V	12.483333	41.9	C 150-170	214	214	Sketch"
"Roma	49477	Dressel 20	V{5}	V	12.483333	41.9	C 290-310	208	208	Sketch"
"Roma	49478	Dressel 20	V{5}	V	12.483333	41.9	D 470-490	207	207	Sketch"
"Roma	49478	Dressel 20	V{5}	V	12.483333	41.9	D 470-490	208	208	Sketch"
"Roma	49479	Dressel 20	VI{6}	VI	12.483333	41.9	B 170-190	214	214	Sketch"
"Roma	49480	Dressel 20	IX{9}	IX	12.483333	41.9	C 350-370	208	208	Sketch"
"Roma	49481	Dressel 20	IX{9}	IX	12.483333	41.9	B 470-490	207	207	Sketch"
"Roma	49481	Dressel 20	IX{9}	IX	12.483333	41.9	B 470-490	208	208	Sketch"
"Roma	49482	Dressel 20	X{10}	X	12.483333	41.9	Superficial			Sketch"
"Roma	49483	Dressel 20	X{10}	X	12.483333	41.9	C 0-30	217	217	Sketch"
"Roma	49484	Dressel 20	X{10}	X	12.483333	41.9	D 0-30	217	217	Sketch"
"Roma	49485	Dressel 20	X{10}	X	12.483333	41.9	C 30-50	217	217	Sketch"
"Roma	49486	Dressel 20	X{10}	X	12.483333	41.9	D 30-50	217	217	Sketch"
"Roma	49487	Dressel 20	X{10}	X	12.483333	41.9	A 50-70	217	217	Sketch"
"Roma	49488	Dressel 20	X{10}	X	12.483333	41.9	D 50-70	217	217	Sketch"
"Roma	49488	Dressel 20	X{10}	X	12.483333	41.9	D 50-70	223	223	Sketch"
"Roma	49489	Dressel 20	X{10}	X	12.483333	41.9	B 70-90	217	217	Sketch"
"Roma	49490	Dressel 20	X{10}	X	12.483333	41.9	B 130-150	216	216	Sketch"
"Roma	49491	Dressel 20	X{10}	X	12.483333	41.9	B 130-150	216	216	Sketch"
"Roma	49492	Dressel 20	X{10}	X	12.483333	41.9	D 150-170	214	214	Sketch"
"Roma	49493	Dressel 20	X{10}	X	12.483333	41.9	D 170-190	214	214	Sketch"
"Roma	49494	Dressel 20	X{10}	X	12.483333	41.9	D 190-210	214	214	Sketch"
"Roma	49495	Dressel 20	X{10}	X	12.483333	41.9	A 210-230	214	214	Sketch"
"Roma	49496	Dressel 20	X{10}	X	12.483333	41.9	A 210-230	214	214	Sketch"
"Roma	49497	Dressel 20	X{10}	X	12.483333	41.9	B 250-270	211	211	Sketch"
"Roma	49498	Dressel 20	X{10}	X	12.483333	41.9	B 250-270	211	211	Sketch"
"Roma	49499	Dressel 20	X{10}	X	12.483333	41.9	A 270-290	210	210	Sketch"
"Roma	49500	Dressel 20	X{10}	X	12.483333	41.9	A 290-310	208	208	Sketch"
"Roma	49501	Dressel 20	X{10}	X	12.483333	41.9	C 310-330	208	208	Sketch"
"Roma	49501	Dressel 20	X{10}	X	12.483333	41.9	C 310-330	210	210	Sketch"
"Roma	49502	Dressel 20	X{10}	X	12.483333	41.9	C 310-330	208	208	Sketch"
"Roma	49502	Dressel 20	X{10}	X	12.483333	41.9	C 310-330	210	210	Sketch"
"Roma	49503	Dressel 20	X{10}	X	12.483333	41.9	C 330-350	208	208	Sketch"
"Roma	49504	Dressel 20	X{10}	X	12.483333	41.9	C 330-350	208	208	Sketch"
"Roma	49505	Dressel 20	X{10}	X	12.483333	41.9	C 330-350	208	208	Sketch"
"Roma	49506	Dressel 20	X{10}	X	12.483333	41.9	B 350-370	208	208	Sketch"
"Roma	49507	Dressel 20	X{10}	X	12.483333	41.9	C 350-370	208	208	Sketch"
"Roma	49508	Dressel 20	X{10}	X	12.483333	41.9	C 370-390	208	208	Sketch"
"Roma	49509	Dressel 20	X{10}	X	12.483333	41.9	D 390-410	208	208	Sketch"
"Roma	49510	Dressel 20	X{10}	X	12.483333	41.9	B 410-430	207	207	Sketch"
"Roma	49510	Dressel 20	X{10}	X	12.483333	41.9	B 410-430	208	208	Sketch"
"Roma	49511	Dressel 20	X{10}	X	12.483333	41.9	D 390-410	208	208	Sketch"
"Roma	49512	Dressel 20	X{10}	X	12.483333	41.9	B 530-550	207	207	Sketch"
"Roma	49513	Dressel 20	X{10}	X	12.483333	41.9	A 550-570	207	207	Sketch"
"Roma	49514	Dressel 20	X{10}	X	12.483333	41.9	A 570-590	207	207	Sketch"
"Roma	49515	Dressel 20	XI{11}	XI	12.483333	41.9	C 370-390	208	208	Sketch"
"Roma	49516	Dressel 20	XV{15}	XV	12.483333	41.9	B 70-90	217	217	Sketch"
"Roma	49517	Dressel 20	XV{15}	XV	12.483333	41.9	A 450-470+D 450-470	208	208	Sketch"
"Roma	49518	Dressel 20	XV{15}	XV	12.483333	41.9	B 470-490	207	207	Sketch"
"Roma	49518	Dressel 20	XV{15}	XV	12.483333	41.9	B 470-490	208	208	Sketch"
"Roma	49519	Dressel 20	XX{20}	XX	12.483333	41.9	Superficial			Sketch"
"Roma	49520	Dressel 20	XX{20}	XX	12.483333	41.9	A 50-70	217	217	Sketch"
"Roma	49521	Dressel 20	XX{20}	XX	12.483333	41.9	D 110-130	216	216	Sketch"
"Roma	49522	Dressel 20	XX{20}	XX	12.483333	41.9	C 230-250	214	214	Sketch"
"Roma	49523	Dressel 20	XX{20}	XX	12.483333	41.9	B 290-310	208	208	Sketch"
"Roma	49523	Dressel 20	XX{20}	XX	12.483333	41.9	B 290-310	210	210	Sketch"
"Roma	49524	Dressel 20	XX{20}	XX	12.483333	41.9	B 330-350	208	208	Sketch"
"Roma	49524	Dressel 20	XX{20}	XX	12.483333	41.9	B 330-350	210	210	Sketch"
"Roma	49525	Dressel 20	XX{20}	XX	12.483333	41.9	A 390-410	208	208	Sketch"
"Roma	49526	Dressel 20	XX{20}	XX	12.483333	41.9	B 470-490	207	207	Sketch"
"Roma	49526	Dressel 20	XX{20}	XX	12.483333	41.9	B 470-490	208	208	Sketch"
"Roma	49527	Dressel 20	XX{20}	XX	12.483333	41.9	D 470-490	207	207	Sketch"
"Roma	49527	Dressel 20	XX{20}	XX	12.483333	41.9	D 470-490	208	208	Sketch"
"Roma	49528	Dressel 20	XX{20}	XX	12.483333	41.9	D 570-590	207	207	Sketch"
"Roma	49529	Dressel 20	XXX{30}	XXX	12.483333	41.9	A 90-110	216	216	Sketch"
"Roma	49530	Dressel 20	XXX{30}	XXX	12.483333	41.9	A 250-270	211	211	Sketch"
"Roma	49531	Dressel 20	XXX{30}	XXX	12.483333	41.9	A 250-270	211	211	Sketch"
"Roma	49532	Dressel 20	XXX{30}	XXX	12.483333	41.9	C 310-330	208	208	Sketch"
"Roma	49532	Dressel 20	XXX{30}	XXX	12.483333	41.9	C 310-330	210	210	Sketch"
"Roma	49533	Dressel 20	XXX{30}	XXX	12.483333	41.9	B 350-370	208	208	Sketch"
"Roma	49534	Dressel 20	XXX{30}	XXX	12.483333	41.9	D 450-470	207	207	Sketch"
"Roma	49534	Dressel 20	XXX{30}	XXX	12.483333	41.9	D 450-470	208	208	Sketch"
"Roma	49535	Dressel 20	XXX{30}	XXX	12.483333	41.9	C 510-530	207	207	Sketch"
"Roma	49536	Dressel 20	XC{90}	XC	12.483333	41.9	Superficial			Sketch"
"Roma	49537	Dressel 20	XC{90}	XC	12.483333	41.9	D 190-210	214	214	Sketch"
"Roma	49538	Dressel 20	IIC{98}	IIC	12.483333	41.9	C290-310 y A290-310			Sketch"
"Roma	49539	Dressel 20	IC{99}	IC	12.483333	41.9	C 370-390	208	208	Sketch"
"Roma	49540	Dressel 20	C{100}	C	12.483333	41.9	A 330-350	208	208	Sketch"
"Roma	49540	Dressel 20	C{100}	C	12.483333	41.9	A 330-350	210	210	Sketch"
"Roma	49541	Dressel 20	C{100}	C	12.483333	41.9	A 330-350	208	208	Sketch"
"Roma	49541	Dressel 20	C{100}	C	12.483333	41.9	A 330-350	210	210	Sketch"
"Roma	49542	Dressel 20	C{100}	C	12.483333	41.9	C 410-430	207	207	Sketch"
"Roma	49543	Dressel 20	C{100}	C	12.483333	41.9	A 450-470	208	208	Sketch"
"Roma	49544	Dressel 20	C{100}	C	12.483333	41.9	A 510-530	207	207	Sketch"
"Roma	49545	Dressel 20	CI{101}	CI	12.483333	41.9	C 390-410	207	207	Sketch"
"Roma	49546	Dressel 20	CI{101}	CI	12.483333	41.9	C 470-490	207	207	Sketch"
"Roma	49546	Dressel 20	CI{101}	CI	12.483333	41.9	C 470-490	208	208	Sketch"
"Roma	49547	Dressel 20	CII{102}	CII	12.483333	41.9	B 70-90	217	217	Sketch"
"Roma	49548	Dressel 20	CV{105}	CV	12.483333	41.9	C 290-310	208	208	Sketch"
"Roma	49549	Dressel 20	CX{110}	CX	12.483333	41.9	Superficial			Sketch"
"Roma	49550	Dressel 20	CX{110}	CX	12.483333	41.9	Superficial			Sketch"
"Roma	49551	Dressel 20	CX{110}	CX	12.483333	41.9	Superficial			Sketch"
"Roma	49552	Dressel 20	CX{110}	CX	12.483333	41.9	A 0-30	214	214	Sketch"
"Roma	49553	Dressel 20	CX{110}	CX	12.483333	41.9	A 90-110	216	216	Sketch"
"Roma	49554	Dressel 20	CX{110}	CX	12.483333	41.9	A 90-110	216	216	Sketch"
"Roma	49555	Dressel 20	CX{110}	CX	12.483333	41.9	A 90-110	216	216	Sketch"
"Roma	49556	Dressel 20	CX{110}	CX	12.483333	41.9	C 130-150	216	216	Sketch"
"Roma	49557	Dressel 20	CX{110}	CX	12.483333	41.9	D 150-170	214	214	Sketch"
"Roma	49558	Dressel 20	CX{110}	CX	12.483333	41.9	D 170-190	214	214	Sketch"
"Roma	49559	Dressel 20	CX{110}	CX	12.483333	41.9	A 250-270	211	211	Sketch"
"Roma	49560	Dressel 20	CX{110}	CX	12.483333	41.9	B 250-270	211	211	Sketch"
"Roma	49561	Dressel 20	CX{110}	CX	12.483333	41.9	C 250-270	211	211	Sketch"
"Roma	49562	Dressel 20	CX{110}	CX	12.483333	41.9	C 250-270	211	211	Sketch"
"Roma	49563	Dressel 20	CX{110}	CX	12.483333	41.9	D 250-270	211	211	Sketch"
"Roma	49564	Dressel 20	CX{110}	CX	12.483333	41.9	C 270-290	210	210	Sketch"
"Roma	49565	Dressel 20	CX{110}	CX	12.483333	41.9	B 290-310	208	208	Sketch"
"Roma	49565	Dressel 20	CX{110}	CX	12.483333	41.9	B 290-310	210	210	Sketch"
"Roma	49566	Dressel 20	CX{110}	CX	12.483333	41.9	A 310-330	208	208	Sketch"
"Roma	49566	Dressel 20	CX{110}	CX	12.483333	41.9	A 310-330	210	210	Sketch"
"Roma	49567	Dressel 20	CX{110}	CX	12.483333	41.9	A 310-330	208	208	Sketch"
"Roma	49567	Dressel 20	CX{110}	CX	12.483333	41.9	A 310-330	210	210	Sketch"
"Roma	49568	Dressel 20	CX{110}	CX	12.483333	41.9	B 310-330	208	208	Sketch"
"Roma	49568	Dressel 20	CX{110}	CX	12.483333	41.9	B 310-330	210	210	Sketch"
"Roma	49569	Dressel 20	CX{110}	CX	12.483333	41.9	D 370-390	207	207	Sketch"
"Roma	49569	Dressel 20	CX{110}	CX	12.483333	41.9	D 370-390	208	208	Sketch"
"Roma	49570	Dressel 20	CX{110}	CX	12.483333	41.9	A 390-410	208	208	Sketch"
"Roma	49571	Dressel 20	CX{110}	CX	12.483333	41.9	A 390-410	208	208	Sketch"
"Roma	49572	Dressel 20	CX{110}	CX	12.483333	41.9	C 410-430	207	207	Sketch"
"Roma	49573	Dressel 20	CX{110}	CX	12.483333	41.9	D 410-430	207	207	Sketch"
"Roma	49573	Dressel 20	CX{110}	CX	12.483333	41.9	D 410-430	208	208	Sketch"
"Roma	49574	Dressel 20	CX{110}	CX	12.483333	41.9	D 450-470	207	207	Sketch"
"Roma	49574	Dressel 20	CX{110}	CX	12.483333	41.9	D 450-470	208	208	Sketch"
"Roma	49575	Dressel 20	CX{110}	CX	12.483333	41.9	A 470-490	207	207	Sketch"
"Roma	49575	Dressel 20	CX{110}	CX	12.483333	41.9	A 470-490	208	208	Sketch"
"Roma	49576	Dressel 20	CX{110}	CX	12.483333	41.9	C 470-490	207	207	Sketch"
"Roma	49576	Dressel 20	CX{110}	CX	12.483333	41.9	C 470-490	208	208	Sketch"
"Roma	49577	Dressel 20	CX{110}	CX	12.483333	41.9	C 490-510	207	207	Sketch"
"Roma	49578	Dressel 20	CX{110}	CX	12.483333	41.9	D 510-530	207	207	Sketch"
"Roma	49579	Dressel 20	CX{110}	CX	12.483333	41.9	Indeterminado.El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49580	Dressel 20	CXIII{113}	CXIII	12.483333	41.9	D 350-370	208	208	Sketch"
"Roma	49581	Dressel 20	CXX{120}	CXX	12.483333	41.9	Superficial			Sketch"
"Roma	49582	Dressel 20	CXX{120}	CXX	12.483333	41.9	Superficial			Sketch"
"Roma	49583	Dressel 20	CXX{120}	CXX	12.483333	41.9	B 230-250	214	214	Sketch"
"Roma	49584	Dressel 20	CXX{120}	CXX	12.483333	41.9	C 270-290	210	210	Sketch"
"Roma	49585	Dressel 20	CXX{120}	CXX	12.483333	41.9	D 270-290	210	210	Sketch"
"Roma	49586	Dressel 20	CXXX{130}	CXXX	12.483333	41.9	D 550-570	207	207	Sketch"
"Roma	49587	Dressel 20	CXXXV{135}	CXXXV	12.483333	41.9	B 370-390?	208	208	Sketch"
"Roma	49588	Dressel 20	CC{200}	CC	12.483333	41.9	C 330-350	208	208	Sketch"
"Roma	49589	Dressel 20	CC{200}	CC	12.483333	41.9	D 330-350	208	208	Sketch"
"Roma	49589	Dressel 20	CC{200}	CC	12.483333	41.9	D 330-350	210	210	Sketch"
"Roma	49590	Dressel 20	CC{200}	CC	12.483333	41.9	A 350-370	208	208	Sketch"
"Roma	49591	Dressel 20	CC{200}	CC	12.483333	41.9	B 510-530	207	207	Sketch"
"Roma	49592	Dressel 20	CC{200}	CC	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49593	Dressel 20	ARTITVS ASATORO	ARTITV[S] / ASATORO	12.483333	41.9	D 210-230	214	214	Sketch"
"Roma	49594	Dressel 20	BVSSV...	[B]VSSV+	12.483333	41.9	B 170-190	214	214	Sketch"
"Roma	49595	Dressel 20	BVSS...	BVSS+	12.483333	41.9	B 350-370	208	208	Sketch"
"Roma	49596	Dressel 20	BVSSVS VPE...	[B]VSSVS VPE+	12.483333	41.9	Indeterminado. El grafito ha aprecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49597	Dressel 20	BVS...	B[VS]+	12.483333	41.9	Indeterminado. El grafito ha aprecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49598	Dressel 20	QVINTVS	QVIN[TVS]	12.483333	41.9	C 310-330	208	208	Sketch"
"Roma	49598	Dressel 20	QVINTVS	QVIN[TVS]	12.483333	41.9	C 310-330	210	210	Sketch"
"Roma	49599	Dressel 20	...TARNVS	 +TARNVS	12.483333	41.9	A 310-330	208	208	Sketch"
"Roma	49599	Dressel 20	...TARNVS	 +TARNVS	12.483333	41.9	A 310-330	210	210	Sketch"
"Roma	49600	Dressel 20	VICTORIS	[V]ICT[ORIS]	12.483333	41.9	Superficial			Sketch"
"Roma	49601	Dressel 20	VICTORIS	VICTORIS	12.483333	41.9	Indeterminado. El grafito ha aparecido descontextualizado al revisar el material para la publicacion del volumen.			Sketch"
"Roma	49602	Dressel 20	...NIIS	 +NIIS	12.483333	41.9	Superficial			Sketch"
"Roma	49603	Dressel 20	 ...SCV... ...C...	 +SCV+/+C+	12.483333	41.9	Superficial			Sketch"
"Roma	49604	Dressel 20	...AS...	 +AS+	12.483333	41.9	Superficial			Sketch"
"Roma	49605	Dressel 20	 ...MI?	 +MI?	12.483333	41.9	C 290-310	208	208	Sketch"
"Roma	49606	Dressel 20	 ...ID?	 +ID?	12.483333	41.9	A 310-330	208	208	Sketch"
"Roma	49606	Dressel 20	 ...ID?	 +ID?	12.483333	41.9	A 310-330	210	210	Sketch"
"Roma	49607	Dressel 20	 ...SA...	 +SA+	12.483333	41.9	A 310-330	208	208	Sketch"
"Roma	49607	Dressel 20	 ...SA...	 +SA+	12.483333	41.9	A 310-330	210	210	Sketch"
"Roma	49608	Dressel 20	 ...FA	 +FA	12.483333	41.9	A 310-330	208	208	Sketch"
"Roma	49608	Dressel 20	 ...FA	 +FA	12.483333	41.9	A 310-330	210	210	Sketch"
"Roma	49609	Dressel 20	 ...ROMA	 +ROMA	12.483333	41.9	A 310-330	208	208	Sketch"
"Roma	49609	Dressel 20	 ...ROMA	 +ROMA	12.483333	41.9	A 310-330	210	210	Sketch"
"Roma	49610	Dressel 20	Ni & IN	Ni & IN	12.483333	41.9	A 310-330	208	208	Sketch"
"Roma	49610	Dressel 20	Ni & IN	Ni & IN	12.483333	41.9	A 310-330	210	210	Sketch"
"Roma	49611	Dressel 20	SA...?	SA+	12.483333	41.9	A 330-350	208	208	Sketch"
"Roma	49611	Dressel 20	SA...?	SA+	12.483333	41.9	A 330-350	210	210	Sketch"
"Roma	49612	Dressel 20	 ...OR	 +OR	12.483333	41.9	B 350-370	208	208	Sketch"
"Roma	49613	Dressel 20	 ...LEIR & ...CEIR	 +LEIR & +CEIR	12.483333	41.9	C 350-370	208	208	Sketch"
"Roma	49614	Dressel 20	SVT & SVN?	SVT & SVN?	12.483333	41.9	C 350-370	208	208	Sketch"
"Roma	49615	Dressel 20	 ...SESE & ...SESD...	 +SESE & +SESD+	12.483333	41.9	B 370-390?	208	208	Sketch"
"Roma	49616	Dressel 20	MOO & MOC	MO(O) & MOC	12.483333	41.9	B 370-390	208	208	Sketch"
"Roma	49617	Dressel 20	 ...IVS?	 +IVS?	12.483333	41.9	C 510-530	207	207	Sketch"
"Roma	49618	Dressel 20	 ...NVS	 +NVS	12.483333	41.9	Indeterminado. El grafito ha aparecido descontexrtualizado al revisar el material para la publiacion del volumen.			Sketch"
